Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
135,0,0.0206095,-0.00951936,0.135546,974.42,-1484.2,293.542
136,0,0.0201764,-0.00878534,0.137299,973.027,-1470.44,293.767
137,0,0.0196838,-0.00697449,0.136916,972.041,-1456.83,294.029
138,0,0.0210492,-0.007178,0.137627,970.757,-1443.18,294.208
139,0,0.0208497,-0.00565605,0.138299,969.352,-1429.08,294.312
140,0,0.0210177,-0.00643728,0.137195,968.198,-1415.27,294.245
141,0,0.0209608,-0.00439816,0.137343,966.762,-1401.51,294.52
142,0,0.0202159,-0.0068024,0.138343,965.055,-1388.04,294.787
143,0,0.0197158,-0.00630553,0.137609,963.674,-1373.6,295
144,0,0.0180431,-0.00450288,0.137749,962.042,-1359.63,295.114
145,0,0.0176636,-0.00269084,0.136643,960.624,-1345.48,295.198
146,0,0.0188766,-0.00372447,0.135186,958.768,-1331.71,295.252
147,0,0.0212724,-0.0113105,0.134793,956.818,-1317.97,295.46
148,0,0.0230231,-0.00921004,0.136432,954.061,-1304.31,295.74
149,0,0.0225972,-0.0126519,0.137056,952.12,-1290.18,295.939
150,0,0.0205208,-0.0137857,0.136385,950.221,-1275.39,295.975
151,0,0.0195288,-0.0142278,0.137036,948.292,-1260.93,296.153
152,0,0.0183614,-0.0146146,0.137024,946.828,-1246.53,296.24
153,0,0.0194127,-0.0157252,0.136783,945.166,-1232.38,296.393
154,0,0.0204439,-0.0140769,0.137233,943.841,-1218.33,296.537
155,0,0.0218295,-0.012071,0.137493,942.293,-1204.21,296.79
156,0,0.0231183,-0.0167687,0.138271,941.041,-1190.18,297.193
157,0,0.0238912,-0.01584,0.138511,939.73,-1175.75,297.391
158,0,0.024399,-0.014418,0.139804,938.458,-1161.43,297.65
159,0,0.0235998,-0.0121893,0.140272,937.048,-1146.57,297.716
160,0,0.0214965,-0.0134004,0.132895,937.051,-1131.78,297.625
161,0,0.0191827,-0.0124376,0.135973,935.352,-1117.39,297.484
162,0,0.0199406,-0.0126014,0.131762,934.376,-1102.61,297.613
163,0,0.0188921,-0.010838,0.13465,932.473,-1088.32,297.591
164,0,0.0199661,-0.0125442,0.134546,930.674,-1073.73,297.894
165,0,0.0193726,-0.0140983,0.133968,929.058,-1059.01,297.971
166,0,0.0181423,-0.0104545,0.132826,927.6,-1043.96,298.043
167,0,0.0176,-0.00936553,0.131614,925.821,-1029.03,298.155
168,0,0.0180043,-0.0130655,0.130041,923.552,-1014.3,298.314
169,0,0.0186298,-0.0184396,0.129336,921.525,-999.725,298.536
170,0,0.0184039,-0.0186983,0.130281,919.656,-984.969,298.589
171,0,0.0184034,-0.0201759,0.130123,917.846,-969.954,298.84
172,0,0.0165957,-0.0215401,0.130376,916.137,-954.753,298.926
173,0,0.014975,-0.0206209,0.130634,914.599,-939.491,299.052
174,0,0.0163543,-0.0197728,0.128053,913.545,-924.106,299.383
175,0,0.0151681,-0.019131,0.130467,911.992,-909.318,299.344
176,0,0.0156818,-0.0169095,0.130727,910.811,-894.454,299.601
177,0,0.0166409,-0.0173014,0.130947,909.354,-879.584,300.046
178,0,0.0207379,-0.0167916,0.12425,908.723,-864.451,300.9
179,0,0.0211367,-0.0168158,0.125147,907.252,-849.29,301.147
180,0,0.0212128,-0.0158703,0.125823,905.843,-834.125,301.32
181,0,0.0198097,-0.0137197,0.130569,903.935,-818.601,301.104
182,0,0.0178948,-0.0129037,0.132843,902.691,-803.652,301.025
183,0,0.0170883,-0.0122947,0.132647,901.396,-788.258,301.064
184,0,0.0163178,-0.0116607,0.132316,900.035,-772.701,301.124
185,0,0.0150193,-0.0111217,0.132177,898.545,-757.152,301.265
186,0,0.0128597,-0.0113191,0.130585,897.19,-741.381,301.209
187,0,0.0140269,-0.00694522,0.129927,895.795,-726.016,301.511
188,0,0.0151032,-0.00774975,0.128893,893.922,-710.673,301.622
189,0,0.0163581,-0.0130517,0.127498,891.888,-695.536,301.779
190,0,0.0174194,-0.0159956,0.127387,889.78,-680.359,302.017
191,0,0.0175155,-0.0171711,0.127827,887.819,-664.855,302.294
192,0,0.0156744,-0.0193097,0.127332,886.005,-648.953,302.303
