Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
187,0,0.0206688,-0.00921265,-0.0745212,830.714,-984.915,298.913
188,0,0.0218979,-0.00671641,-0.0757256,832.476,-969.252,299.353
189,0,0.0206062,-0.00621816,-0.0751106,834.522,-953.506,299.37
190,0,0.0184417,-0.00762187,-0.0747895,836.204,-937.939,299.329
191,0,0.0201081,-0.00806747,-0.0755162,837.734,-922.233,299.861
192,0,0.0198511,-0.00684308,-0.0752263,839.448,-906.442,300.075
193,0,0.0169127,-0.0104376,-0.0795393,841.875,-891.448,299.829
194,0,0.0171829,-0.00783906,-0.0798899,843.469,-875.616,299.859
195,0,0.0168776,-0.00921963,-0.0794992,845.138,-860.011,300.032
196,0,0.0190419,-0.0129859,-0.0761563,846.382,-843.83,300.884
197,0,0.0155113,-0.0167618,-0.0759477,848.05,-827.8,301.207
198,0,0.0130374,-0.0154706,-0.0766695,849.641,-811.532,301.159
199,0,0.0118417,-0.0125408,-0.0773596,851.014,-795.547,301.072
200,0,0.012697,-0.013133,-0.077427,852.394,-779.981,301.127
201,0,0.0180103,-0.0121877,-0.0727187,853.084,-764.698,301.669
202,0,0.0189265,-0.0115659,-0.0740708,854.895,-749.336,301.688
203,0,0.0199146,-0.0176692,-0.0705708,856.381,-733.647,302.214
204,0,0.0191839,-0.0134858,-0.0731053,858.206,-717.622,302.063
205,0,0.0164927,-0.0152286,-0.0776648,861.233,-701.293,302.018
206,0,0.0149859,-0.0154727,-0.0756406,862.711,-684.727,302.178
207,0,0.0141247,-0.0146587,-0.0759131,864.445,-668.712,302.329
208,0,0.0146452,-0.01352,-0.0772998,866.587,-653.036,302.71
209,0,0.0142254,-0.0118884,-0.0793309,868.73,-636.887,302.753
210,0,0.0133814,-0.0131328,-0.0792955,870.377,-620.557,302.901
211,0,0.0123375,-0.012508,-0.0783887,872.003,-604.339,302.873
212,0,0.0140282,-0.0108141,-0.0816271,874.097,-587.805,303.094
213,0,0.0121297,-0.012166,-0.0796295,875.589,-571.852,302.806
214,0,0.0116197,-0.00866341,-0.0798067,876.809,-555.764,302.592
215,0,0.0117283,-0.0130843,-0.0785246,878.473,-539.256,302.711
216,0,0.010994,-0.0139994,-0.0806755,880.137,-522.76,302.799
217,0,0.0101418,-0.0141269,-0.0809246,881.772,-506.044,303.082
218,0,0.00803768,-0.0100347,-0.0810085,883.165,-489.44,302.988
219,0,0.00848571,-0.0117762,-0.0766855,884.786,-472.886,303.417
220,0,0.0129179,-0.00604225,-0.0738203,886.405,-456.342,304.113
221,0,0.0121108,-8.91111e-005,-0.0678828,887.574,-440.377,303.986
222,0,0.0126485,0.00190968,-0.0581146,888.962,-423.949,304.183
223,0,0.0124161,0.00650328,-0.0465266,889.701,-407.529,304.264
224,0,0.0116297,0.0113921,-0.0343186,890.169,-390.853,304.28
225,0,0.0116468,0.0120594,-0.0201909,889.881,-374.289,304.587
226,0,0.011287,0.0150444,-0.00576377,888.723,-358.008,304.577
227,0,0.0110006,0.0143334,0.00769556,887.982,-341.619,304.779
228,0,0.0100835,0.0200741,0.0204561,887.451,-325.15,304.719
229,0,0.00665665,0.0288202,0.043646,885.853,-308.641,304.264
230,0,0.00665451,0.0325571,0.0585766,884.614,-291.694,304.421
231,0,0.00313383,0.0299045,0.077177,882.913,-274.927,304.089
232,0,0.00329397,0.0301163,0.0940949,880.443,-258.637,304.071
233,0,0.00446381,0.0296382,0.112886,877.783,-242.263,304.182
