%time,field.velocity,field.angle
6405.981096089,10075.0,0.0
6405.991536737,10075.0,0.0
6406.001788721,10075.0,0.0
6406.012633615,10075.0,0.0
6406.023015014,10075.0,0.0
6406.034270071,10075.0,0.0
6406.043333066,10075.0,0.0
6406.054486208,10075.0,0.0
6406.065856430,10075.0,0.0
6406.074008267,10075.0,0.0
6406.083314677,10075.0,0.0
6406.093572910,10075.0,0.0
6406.104225140,10075.0,0.0
6406.114276542,10075.0,0.0
6406.124876605,10075.0,0.0
6406.134192515,10075.0,0.0
6406.144603413,10075.0,0.0
6406.155133477,10075.0,0.0
6406.164202723,10075.0,0.0
6406.175152533,10075.0,0.0
6406.184315693,10075.0,0.0
6406.194967673,10075.0,0.0
6406.205226490,10075.0,0.0
6406.220208844,10075.0,0.0
6406.225988204,10075.0,0.0
6406.234720619,10075.0,0.0
6406.243924780,10075.0,0.0
6406.254443760,10075.0,0.0
6406.264821243,10075.0,0.0
6406.274751479,10075.0,0.0
6406.284777715,10075.0,0.0
6406.294169290,10075.0,0.0
6406.304480357,10075.0,0.0
6406.314809339,10075.0,0.0
6406.324067499,10075.0,0.0
6406.334321649,10075.0,0.0
6406.344592549,10075.0,0.0
6406.354931199,10075.0,0.0
6406.364148692,10075.0,0.0
6406.374363093,10075.0,0.0
6406.384715075,10075.0,0.0
6406.400665920,10075.0,0.0
6406.406099534,10075.0,0.0
6406.414933031,10075.0,0.0
6406.425242014,10075.0,0.0
6406.435482664,10075.0,0.0
6406.445893146,10075.0,0.0
6406.455194222,10075.0,0.0
6406.466474363,10075.0,0.0
6406.477468005,10075.0,0.0
6406.486914830,10075.0,0.0
6406.496799484,10075.0,0.0
6406.507197216,10075.0,0.0
6406.517333534,10075.0,0.0
6406.528003763,10075.0,0.0
6406.537965666,10075.0,0.0
6406.551446285,10075.0,0.0
6406.558711214,10075.0,0.0
6406.568417953,10075.0,0.0
6406.578753853,10075.0,0.0
6406.588966836,10075.0,0.0
6406.599633566,10075.0,0.0
6406.608384147,10075.0,0.0
6406.618646047,10075.0,0.0
6406.628685950,10075.0,0.0
6406.639378012,10075.0,0.0
6406.649139251,10075.0,0.0
6406.659392734,10075.0,0.0
6406.669680384,10075.0,0.0
6406.680547278,10075.0,0.0
6406.689466108,10075.0,0.0
6406.699673425,10075.0,0.0
6406.710416321,10075.0,0.0
6406.720932135,10075.0,0.0
6406.733612928,10075.0,0.0
6406.740574944,10075.0,0.0
6406.750486764,10075.0,0.0
6406.760799080,10075.0,0.0
6406.771030647,10075.0,0.0
6406.781294880,10075.0,0.0
6406.791494114,10075.0,0.0
6406.801795597,10075.0,0.0
6406.811639252,10075.0,0.0
6406.821244241,10075.0,0.0
6406.832186968,10075.0,0.0
6406.841317796,10075.0,0.0
6406.852071024,10075.0,0.0
6406.862518173,10075.0,0.0
6406.878991429,10075.0,0.0
6406.884730540,10075.0,0.0
6406.891412558,10075.0,0.0
6406.901608792,10075.0,0.0
6406.911829693,10075.0,0.0
6406.922227008,10075.0,0.0
6406.932412576,10075.0,0.0
6406.942830474,10075.0,0.0
6406.953101957,10075.0,0.0
6406.962061620,10075.0,0.0
6406.972564851,10075.0,0.0
6406.982414505,10075.0,0.0
6406.993068568,10075.0,0.0
6407.002466393,10075.0,0.0
6407.012323797,10075.0,0.0
6407.023376273,10075.0,0.0
6407.033638257,10075.0,0.0
6407.043306246,10075.0,0.0
6407.053678811,10075.0,0.0
6407.064106293,10075.0,0.0
6407.078548319,10075.0,10.0
6407.084988423,10075.0,10.0
6407.095575653,10075.0,10.0
6407.105709971,10075.0,10.0
6407.115062880,10075.0,0.0
6407.142322782,10075.0,0.0
6407.142379614,10075.0,0.0
6407.146328576,10075.0,0.0
