Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
182,0,0.0238999,-0.00361219,0.120548,562.113,-1049.68,299.005
183,0,0.0228476,-0.00305859,0.120312,560.998,-1034.32,299.126
184,0,0.021957,-0.00152528,0.120118,559.832,-1018.77,299.197
185,0,0.0215545,-0.00107708,0.120026,558.681,-1003.51,299.314
186,0,0.0216336,-0.00123256,0.12,557.417,-988.327,299.513
187,0,0.0211401,-0.00413831,0.121392,557.358,-974.07,300.044
188,0,0.0210909,-0.00422069,0.12154,555.986,-958.716,300.22
189,0,0.0205798,-0.00448384,0.121353,554.555,-943.329,300.445
190,0,0.0199674,-0.00449267,0.121464,553.156,-927.745,300.646
191,0,0.0192522,-0.00633985,0.121074,551.632,-912.344,300.824
192,0,0.0186957,-0.00765111,0.121246,550.128,-896.805,300.899
193,0,0.018519,-0.0069174,0.121215,548.593,-881.2,300.93
194,0,0.0184297,-0.00610001,0.121512,547.221,-865.68,300.996
195,0,0.01745,-0.0081904,0.121451,545.726,-849.994,301.236
196,0,0.0175935,-0.00646583,0.121827,544.229,-834.513,301.492
197,0,0.0175169,-0.00852148,0.121119,542.693,-818.899,301.778
198,0,0.0183281,-0.00953377,0.120953,541.132,-803.489,302.08
199,0,0.0187691,-0.0100775,0.121976,539.618,-787.912,302.242
200,0,0.0192055,-0.00938949,0.121272,538.099,-772.277,302.389
201,0,0.0194302,-0.00841984,0.121656,536.783,-756.504,302.463
202,0,0.0228942,-0.00430247,0.12146,535.955,-741.293,303.068
203,0,0.0211895,-0.00429698,0.121234,534.552,-725.162,303.035
204,0,0.0206238,-0.00205589,0.12163,533.556,-709.272,303.18
205,0,0.0194823,-0.00255869,0.121367,532.278,-693.298,303.315
206,0,0.0181474,-0.00349928,0.121292,530.761,-677.155,303.367
207,0,0.0188707,-0.00138879,0.121521,529.583,-661.335,303.558
208,0,0.0166779,-0.00509122,0.12121,528.219,-645.199,303.632
209,0,0.0140126,-0.00490127,0.122152,526.706,-629.03,303.323
210,0,0.0134553,-0.00612835,0.123016,525.262,-612.967,303.377
211,0,0.0133304,-0.0068523,0.123122,523.66,-596.907,303.423
212,0,0.0131715,-0.00848925,0.121767,521.931,-580.814,303.438
213,0,0.0128289,-0.00860379,0.121803,520.227,-564.622,303.405
214,0,0.0149794,-0.00510296,0.121829,518.789,-548.626,303.875
215,0,0.0132995,-0.00600918,0.121959,517.263,-532.128,304.008
216,0,0.0119279,-0.00628122,0.121599,515.676,-515.549,304.093
217,0,0.0117466,-0.00927622,0.120897,514.08,-499.298,304.303
218,0,0.0124564,-0.00829815,0.121109,512.664,-483.196,304.413
219,0,0.0138392,-0.00598483,0.121441,511.309,-467.308,304.526
220,0,0.0111565,-0.00980693,0.121582,509.53,-450.956,304.252
221,0,0.0111857,-0.0087056,0.121482,508.105,-434.584,304.402
222,0,0.0104807,-0.00675786,0.121147,506.691,-418.042,304.532
