Objects
100
,,Global Angle car_f1_1:car_f1_1,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
111,0,0.0194283,-0.00699889,-0.0199454,507.756,-2002.7,290.639
112,0,0.0187765,-0.00703634,-0.0196012,508.659,-1989.28,290.425
113,0,0.0188384,-0.00697615,-0.0216439,509.647,-1975.97,290.452
114,0,0.0185381,-0.006316,-0.0213606,510.441,-1963.42,290.542
115,0,0.0197311,-0.00790295,-0.0200989,511.569,-1949.67,290.643
116,0,0.0202448,-0.00604243,-0.0210097,512.249,-1936.56,290.505
117,0,0.0218166,-0.00758319,-0.0192128,512.461,-1923.49,290.891
118,0,0.0222379,-0.00806192,-0.0205365,513.744,-1910.42,290.684
119,0,0.0216333,-0.00935283,-0.0203715,514.312,-1896.9,291.07
120,0,0.0202487,-0.0116999,-0.0226564,514.973,-1883.27,291.389
121,0,0.0214511,-0.0119303,-0.0200899,515.302,-1869.92,291.718
122,0,0.021738,-0.0116044,-0.0225972,515.698,-1856.79,291.939
123,0,0.0219918,-0.0108109,-0.0225344,516.704,-1843.56,291.933
124,0,0.0229485,-0.0108132,-0.021726,517.903,-1829.44,292.023
125,0,0.0228457,-0.0105794,-0.0217205,518.727,-1815.91,291.99
126,0,0.022502,-0.00754377,-0.0233365,519.822,-1802.11,291.804
127,0,0.0216877,-0.00690088,-0.0236158,520.992,-1788.68,291.721
128,0,0.0207259,-0.00593739,-0.0232428,522.17,-1774.84,291.607
129,0,0.0208074,-0.0050521,-0.0239468,523.238,-1760.87,291.845
130,0,0.0210333,-0.00132131,-0.0236501,523.95,-1747.79,291.715
131,0,0.0201813,-0.000936779,-0.0244427,524.761,-1733.45,291.781
132,0,0.0214611,-0.0034671,-0.0248364,526.04,-1719.89,292.039
133,0,0.0201556,-0.00508004,-0.0258541,526.632,-1705.69,292.199
134,0,0.020213,-0.00511602,-0.0264736,527.345,-1691.67,292.38
135,0,0.0218557,-0.00727323,-0.0226001,527.897,-1677.37,292.949
136,0,0.0210575,-0.00464508,-0.0242602,529.06,-1663.28,292.902
137,0,0.0204564,-0.00676973,-0.0256203,530.289,-1649.09,292.898
138,0,0.0190317,-0.00453108,-0.0264618,531.497,-1635.83,292.61
139,0,0.0172713,-0.00684059,-0.0268556,532.83,-1622.32,292.638
140,0,0.019328,-0.00897852,-0.0228623,533.237,-1607.51,293.113
